,Unnamed: 0,ID_DELEGACIA,NOME_DEPARTAMENTO,NOME_SECCIONAL,NOME_DELEGACIA,NOME_MUNICIPIO,ANO_BO,NUM_BO,VERSAO,NOME_DEPARTAMENTO_CIRC,NOME_SECCIONAL_CIRC,NOME_DELEGACIA_CIRC,NOME_MUNICIPIO_CIRC,DATA_OCORRENCIA_BO,HORA_OCORRENCIA,DESCRICAO_APRESENTACAO,DATAHORA_REGISTRO_BO,DATA_COMUNICACAO_BO,DATAHORA_IMPRESSAO_BO,DESCR_PERIODO,AUTORIA_BO,FLAG_INTOLERANCIA,TIPO_INTOLERANCIA,FLAG_FLAGRANTE,FLAG_STATUS,DESC_LEI,FLAG_ATO_INFRACIONAL,RUBRICA,DESCR_CONDUTA,DESDOBRAMENTO,CIRCUNSTANCIA,DESCR_TIPOLOCAL,DESCR_SUBTIPOLOCAL,CIDADE,BAIRRO,CEP,LOGRADOURO_VERSAO,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,CONT_OBJETO,DESCR_MODO_OBJETO,DESCR_TIPO_OBJETO,DESCR_SUBTIPO_OBJETO,DESCR_UNIDADE,QUANTIDADE_OBJETO,MARCA_OBJETO,FLAG_BLOQUEIO,FLAG_DESBLOQUEIO,MES,ANO,PERIODO_DO_DIA
3561,3561,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MR2521,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-24,,Pela Parte Interessada,2023-09-25,2023-09-24,2023-09-25,A tarde,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,CAMPOS ELISEOS,14080490.0,1,RUA MÉM DE SÁ,45.0,-21.15475203844,-47.8002242599599,1004824496,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,N,N,9,2023,
3562,3562,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MR3554,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2012-09-22,,Pela Parte Interessada,2023-09-25,2023-09-24,2023-09-25,A noite,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,QUINTINO FACCI I,14077010.0,1,RUA KASATO MARU,204.0,-21.1251170304285,-47.7800023058571,1004825217,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,9,2023,
3563,3563,100308,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.FRANCA,DEL.POL.ITUVERAVA,RIBEIRAO PRETO,2023,MR4780,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-21,,Pela Parte Interessada,2023-09-25,2023-09-25,2023-09-25,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Terminal/Estação,Rodoviário,RIBEIRAO PRETO,CENTRO,,1,AV. JERÔNIMO GONÇALVES,640.0,-21.1694018,-47.8110855,1004826192,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Motorola,N,N,9,2023,
3564,3564,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MS9035,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-18,,Pela Parte Interessada,2023-09-26,2023-09-26,2023-09-26,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM PALMEIRAS,14079070.0,1,RUA ANTÔNIA MUGNATO MARINCEK,91.0,-21.1228882866596,-47.75332924452,1004836304,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,9,2023,
3565,3565,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MS9127,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-24,,Pela Parte Interessada,2023-09-26,2023-09-26,2023-09-26,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JARDIM SALGADO FILHO,14079007.0,1,VIA JOSÉ MORAIS DOS SANTOS,2800.0,-21.1033031,-47.7661661,1004836398,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,9,2023,
3566,3566,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MT2549,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-26,,Pela Parte Interessada,2023-09-27,2023-09-26,2023-09-27,Pela manhã,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,MOURA LACERDA,14076010.0,1,AVENIDA CAVALHEIRO PASCHOAL INECHI,1538.0,-21.1603621763703,-47.7870771301481,1004838773,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,9,2023,
3567,3567,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MT8688,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-23,10:00:00,Pela Parte Interessada,2023-09-27,2023-09-26,2023-09-27,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,CAMPOS ELISEOS,14085000.0,1,AVENIDA SAUDADE,730.0,-21.1657022,-47.8043142,1004842402,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,9,2023,Manhã
3568,3568,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MU2726,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-23,,Pela Parte Interessada,2023-09-27,2023-09-27,2023-09-27,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM SALGADO FILHO,14078060.0,1,RUA MOGI MIRIM,1.0,-21.1217975499999,-47.77650417,1004844891,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,S,N,9,2023,
3569,3569,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,MW4080,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-28,18:30:00,Pela Parte Interessada,2023-09-28,2023-09-28,2023-09-28,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Interior Estabelecimento,,,Restaurante e Afins,Bar/Botequim,RIBEIRAO PRETO,JARDIM AEROPORTO,14078390.0,1,AVENIDA RECIFE,687.0,-21.137258768,-47.764111548,1004858127,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,S,N,9,2023,Noite
3570,3570,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MW6628,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-27,,Pela Parte Interessada,2023-09-29,2023-09-28,2023-09-29,Pela manhã,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,CAMPOS ELISEOS,14080130.0,1,AVENIDA MARECHAL COSTA E SILVA,2555.0,-21.144781291,-47.799523692,1004859686,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,9,2023,
3571,3571,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MW6628,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-27,,Pela Parte Interessada,2023-09-29,2023-09-28,2023-09-29,Pela manhã,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,CAMPOS ELISEOS,14080130.0,1,AVENIDA MARECHAL COSTA E SILVA,2555.0,-21.144781291,-47.799523692,1004859686,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,9,2023,
3572,3572,100405,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEL.POL.CAJURU,RIBEIRAO PRETO,2023,MX3748,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-08-28,,Pela Parte Interessada,2023-09-29,2023-09-29,2023-09-29,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Area não Ocupada,Loteamento,RIBEIRAO PRETO,PARQUE INDUSTRIAL CORONEL QUITO JUNQUEIRA,,1,AVENIDA THOMAZ ALBERTO WHATELY,1.0,-21.1415541,-47.7832808,1004864552,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Apple,S,N,9,2023,
3573,3573,100405,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEL.POL.CAJURU,RIBEIRAO PRETO,2023,MX3748,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-08-28,,Pela Parte Interessada,2023-09-29,2023-09-29,2023-09-29,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Area não Ocupada,Loteamento,RIBEIRAO PRETO,PARQUE INDUSTRIAL CORONEL QUITO JUNQUEIRA,,1,AVENIDA THOMAZ ALBERTO WHATELY,1.0,-21.1415541,-47.7832808,1004864552,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Apple,N,N,9,2023,
3574,3574,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,LN9265,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-01,03:00:00,Pela Parte Interessada,2023-09-01,2023-09-01,2023-09-01,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Residência,,,Residência,Casa,RIBEIRAO PRETO,,,1,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,,0.0,0.0,1004624928,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Apple,,,9,2023,Madrugada
3575,3575,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,LR7392,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-06-23,,Pela Parte Interessada,2023-09-04,2023-09-04,2023-09-04,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,VILA TIBERIO,14050150.0,1,RUA PIRATININGA,550.0,-21.1716442755744,-47.828239343851,1004651197,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,9,2023,
3576,3576,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,LS6073,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-04,20:00:00,Pela Parte Interessada,2023-09-05,2023-09-05,2023-09-05,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Veículo,,,Via Pública,Via Pública,RIBEIRAO PRETO,VILA TIBERIO,14050110.0,1,RUA DOUTOR JORGE LOBATO,281.0,-21.1701072,-47.8256353,1004657069,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,LG,N,N,9,2023,Noite
3577,3577,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,LU7501,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-06,10:40:00,Pela Parte Interessada,2023-09-06,2023-09-06,2023-09-06,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD CRISTO REDENTOR,,1,RUA PROJETADA 94,1170.0,-21.1101385,-47.8354048,1004670895,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Asus,N,N,9,2023,Manhã
3578,3578,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,LU7501,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-06,10:40:00,Pela Parte Interessada,2023-09-06,2023-09-06,2023-09-06,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD CRISTO REDENTOR,,1,RUA PROJETADA 94,1170.0,-21.1101385,-47.8354048,1004670895,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Asus,S,N,9,2023,Manhã
3579,3579,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,LV9132,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-07,23:00:00,Pela Parte Interessada,2023-09-08,2023-09-08,2023-09-08,,C,N,,N,CONSUMADO,L 11.340/06 - Violência Doméstica,N,Violência Doméstica,,,,Residência,Casa,RIBEIRAO PRETO,VILA MONTE ALEGRE,,1,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,,0.0,0.0,1004678776,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,N,N,9,2023,Noite
3580,3580,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,LV9132,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-07,23:00:00,Pela Parte Interessada,2023-09-08,2023-09-08,2023-09-08,,C,N,,N,CONSUMADO,Código Penal,N,Ameaça (art. 147),,,,Residência,Casa,RIBEIRAO PRETO,VILA MONTE ALEGRE,,1,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,,0.0,0.0,1004678776,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,N,N,9,2023,Noite
3581,3581,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,LV9132,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-07,23:00:00,Pela Parte Interessada,2023-09-08,2023-09-08,2023-09-08,,C,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,"comete crime em prejuízo do cônjuge, na constância da sociedade conjugal",,Residência,Casa,RIBEIRAO PRETO,VILA MONTE ALEGRE,,1,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,,0.0,0.0,1004678776,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,N,N,9,2023,Noite
3582,3582,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,LV9132,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-07,23:00:00,Pela Parte Interessada,2023-09-08,2023-09-08,2023-09-08,,C,N,,N,CONSUMADO,Código Penal,N,Injúria (art. 140),,,,Residência,Casa,RIBEIRAO PRETO,VILA MONTE ALEGRE,,1,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,,0.0,0.0,1004678776,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,N,N,9,2023,Noite
3583,3583,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,LW8894,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-06,,Pela Parte Interessada,2023-09-09,2023-09-07,2023-09-09,De madrugada,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Terminal/Estação,Metroviário e Ferroviário Metropolitano,RIBEIRAO PRETO,JARDIM CRISTO REDENTOR,14063415.0,1,RUA LUCCA CABARITE,445.0,,,1004686270,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,9,2023,
3584,3584,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,LX0258,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-07,,Pela Parte Interessada,2023-09-09,2023-09-08,2023-09-09,A noite,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,PORTAL DO ALTO,14056623.0,1,RUA CONCEIÇÃO MARIA DE CARVALHO SILVA,115.0,,,1004688003,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,N,N,9,2023,
3585,3585,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,LX4700,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-08,,Pela Parte Interessada,2023-09-10,2023-09-09,2023-09-10,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JARDIM DOUTOR PAULO GOMES ROMEO,14056714.0,1,AVENIDA RENE OLIVA STRANG,1.0,,,1004691471,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,9,2023,
3586,3586,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MB4134,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-09,,Pela Parte Interessada,2023-09-12,2023-09-12,2023-09-12,De madrugada,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,ALTO DO IPIRANGA,14055430.0,1,RUA GUARAPUAVA,454.0,-21.1542858465849,-47.8348317661887,1004718323,Subtraído,Telecomunicação,Telefone Celular,,1,Multilaser,N,N,9,2023,
3587,3587,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MB6241,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-06,,Pela Parte Interessada,2023-09-12,2023-09-12,2023-09-12,A tarde,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,VILA AMELIA,14055340.0,1,RUA SALVADOR NEVES,355.0,-21.1591266658235,-47.8310699673529,1004719623,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,9,2023,
3588,3588,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MB7094,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-08-31,,Pela Parte Interessada,2023-09-12,2023-09-12,2023-09-12,Pela manhã,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,VILA TIBERIO,14050410.0,1,RUA CONSELHEIRO SARAÍVA,724.0,-21.1711327407346,-47.820794152204,1004720055,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,9,2023,
3589,3589,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MB7660,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-11,,Pela Parte Interessada,2023-09-12,2023-09-12,2023-09-12,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,CENTRO,14010040.0,1,AVENIDA JERÔNIMO GONÇALVES,640.0,-21.17391,-47.81448,1004720449,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,9,2023,
3590,3590,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,MD0902,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-13,,Pela Parte Interessada,2023-09-13,2023-09-13,2023-09-13,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,,,,RIBEIRAO PRETO,VILA VIRGINIA,14050290.0,1,RETORNO RUA ELPÍDIO GOMES,327.0,-21.1761268499999,-47.819616614,1004729534,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,9,2023,
3591,3591,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,MD0902,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-13,,Pela Parte Interessada,2023-09-13,2023-09-13,2023-09-13,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,,,,RIBEIRAO PRETO,VILA VIRGINIA,14050290.0,1,RETORNO RUA ELPÍDIO GOMES,327.0,-21.1761268499999,-47.819616614,1004729533,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,9,2023,
3592,3592,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MD1664,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-13,12:30:00,Pela Parte Interessada,2023-09-13,2023-09-13,2023-09-13,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,PQ RESID CIDADE UNIVERSITARIA,14051450.0,1,RUA OLÍVIA RODINE LUÍS,357.0,-21.1587779363749,-47.84294697515,1004729953,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,9,2023,Tarde
3593,3593,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MF5090,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-15,06:12:00,Pela Parte Interessada,2023-09-15,2023-09-15,2023-09-15,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,DOM BERNARDO JOSE MIELLE,14057260.0,1,RUA EDITE NOGUEIRA SANTIAGO,516.0,-21.1357151564782,-47.8486780949565,1004745246,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,9,2023,Manhã
3594,3594,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MF5730,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-15,,Pela Parte Interessada,2023-09-15,2023-09-15,2023-09-15,Pela manhã,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,PQ RESID CIDADE UNIVERSITARIA,14051440.0,1,RUA DOUTOR AMADEU MENDES,163.0,-21.1572895053901,-47.8407228777903,1004745624,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,N,N,9,2023,
3595,3595,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,MH1725,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,03º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-09-10,,Pela Parte Interessada,2023-09-17,2023-09-17,2023-09-17,A tarde,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,CENTRO,14010040.0,1,AVENIDA JERÔNIMO GONÇALVES,640.0,-21.17391,-47.81448,1004756670,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,9,2023,
